Année du BOPI,Numéro de pages du BOPI,Lettres alphabétiques,Noms des déposants,Numéro de classe,Numéro des pages correspondantes,ERRATA,Numéro de la marque,Renonciation totale,Renonciation partielle
1922,23,G,Gautier (dame veuve),[780],,,,,
1922,23,G,Gautier frères,[436],,,,,
1922,23,G,Gautier (J.G.).,[1281],,,,,
1922,23,G,Gautier & Cie (Raison sociale Guy).,"[623, 1836]",,,,,
1922,23,G,Gautier et fils (Raison sociale J.).,[885],,,,,
1922,23,G,Gautier et Anfray (Société),[282],,,,,
1922,23,G,Gautré (L.),[52],,,,,
1922,23,G,Gautreau (H.L. X.),[602],,,,,
1922,23,G,Gautron (P.V.).,[425],,,,,
1922,23,G,Gauvin (E.),[803],,,,,
1922,23,G,Gavanon fils et Peyron (R.),[391],,,,,
1922,23,G,Gavarri frères,[378],,,,,
1922,23,G,Gavin (A.E.T.).,[333],,,,,
1922,23,G,"Gavelle fils (H.), Mercier & Cie (Société).","[12, 321, 460]",,,,,
1922,23,G,Gavin (A.E.T.).,[1086],,,,,
1922,23,G,Gavoty et autres (Société).,"[84, 120]",,,,,
1922,23,G,Gay (L.),[157],,,,,
1922,23,G,Gay (E.).,"[1353, 1866]",,,,,
1922,23,G,Gay et Gardette.,[494],,,,,
1922,23,G,Gay - Mandrillon (L.),[204],,,,,
1922,23,G,Gay-Mousse (Société anonyme).,[1276],,,,,
1922,23,G,Gayaud (G.),[682],,,,,
1922,23,G,Gayon (E.),[900],,,,,
1922,23,G,Gazan (Établissements Joseph).,"[1807, 1811]",,,,,
1922,23,G,Gazzano fils & Cie (Société M.),[1038],,,,,
1922,23,G,Gebhard (P.),[958],,,,,
1922,23,G,Gebrüder Adt (Firme),[346],,,,,
1922,23,G,Gebrüder Schoeller Duren (Firme).,[307],,,,,
1922,23,G,Gebrüder Schuster (Société),[1186],,,,,
1922,23,G,Gebrüder - Thomass Bierbrauerei Zum Thomasbrau (Société).,[283],,,,,
1922,23,G,Gebruder Wolf (Société),[1632],,,,,
1922,23,G,Geckeler (Société G.),[650],,,,,
1922,23,G,Gédeau - Cheydeau,"[97, 98, 136, 701, 735, 792, 820, 893, 926, 1206, 1207, 1212, 1213]",,,,,
1922,23,G,"Gedeau (E.) dit Gedeau - Cheydeau, Raspail (J.).","[97, 98]",,,,,
1922,23,G,Gedeau (E.) et Raspail (J.).,"[293, 701, 735, 792, 820, 893, 926, 1206, 1207, 1212, 1213]",,,,,
1922,23,G,"Gedeau (E.), Raspail (J.) et Gedeau-Cheydeau.",[136],,,,,
1922,23,G,Geiger (G.),[1322],,,,,
1922,23,G,Geisenberger (J.).,[1357],,,,,
1922,23,G,Geismar (G.) et Geismar (R.).,[715],,,,,
1922,23,G,Geismar (R.) et Geismar (G.).,[715],,,,,
1922,23,G,Gellé (Parfumerie),"[80, 511, 512, 687, 717, 1133, 1304, 1347]",,,,,
1922,23,G,Gellie (E.),[163],,,,,
1922,23,G,Gen et Schott (Société),[1056],,,,,
1922,23,G,Gendre et Blanc fils (L.) (Société),[15],,,,,
1922,23,G,Général Motor et Tyre C° (Maison The),[1755],,,,,
1922,23,G,Générès (R.),[594],,,,,
1922,23,G,Genevois (M.) et Peltier (J.) (Société),[1088],,,,,
1922,23,G,Genevoix (O.) et Scemama (M.).,[537],,,,,
1922,23,G,"Genevrier (S.).,",[507],,,,,
1922,23,G,Geniest (L.),[531],,,,,
1922,23,G,Genin (dame veuve),[1504],,,,,
1922,23,G,Génin et Valentini & Cie.,"[555, 560, 1787]",,,,,
1922,23,G,Génisson (J.),[1866],,,,,
1922,23,G,Genthon et Descours (Société anonyme),[755],,,,,
1922,23,G,Gentil & Cie (Société),[600],,,,,
1922,23,G,Gentilhomme (H. G.),"[1297, 1820]",,,,,
1922,23,G,Gentzbourger (Établissements J.).,[306],,,,,
1922,23,G,Gény (C.),[440],,,,,
1922,23,G,Géo Borgfeldt & C° (Société),[464],,,,,
1922,23,G,Geo G. Sandeman Sons & C° Limited (Société),"[1610, 1611]",,,,,
1922,23,G,Géo M. Hirsch.,[1134],,,,,
1922,23,G,Géo Sayer & Cie (Raison sociale).,[1313],,,,,
1922,23,G,George (F.).,"[176, 216, 928, 1187, 1247, 1283, 1509]",,,,,
1922,23,G,George (Établissements F.),[901],,,,,
1922,23,G,George & Cie (Société L.),[491],,,,,
1922,23,G,George Cradock and C° Limited (Société),[1458],,,,,
1922,23,G,George et Fernand (Établissements),[1224],,,,,
1922,23,G,George Salter and C° Limited,[832],,,,,
1922,23,G,"Georgeon, Savard (veuve P.) & Co (Raison sociale).","[1837, 1838, 1839, 1841, 1842]",,,,,
1922,23,G,Georgerens (J.).,[223],,,,,
1922,23,G,Georges (J.),[650],,,,,
1922,23,G,Georget (R.),[454],,,,,
1922,23,G,Georget (F.).,"[9, 741, 57]",,,,,
1922,23,G,Georget (J.).,"[16, 1, 737]",,,,,
1922,23,G,Géraldine Conduit (dame E.),[1737],,,,,
1922,23,G,Gérard (demoiselle L.H.A.).,[439],,,,,
1922,23,G,Gérard (J.),[711],,,,,
1922,23,G,Gérard (L.A.).,[805],,,,,
1922,23,G,Gérard (V.),[1520],,,,,
1922,23,G,Gérard & Cie,[711],,,,,
1922,23,G,Gérard frères (Société),[1057],,,,,
1922,23,G,Géraud (V.A.) et Maguna (C.J.).,[1316],,,,,
1922,23,G,"Gerbaud (Société anonyme, Ancienne Maison).","[1534, 1871]",,,,,
1922,23,G,Gerbe (G.),[537],,,,,
1922,23,G,Gerb und Farbstoff Werke H. Renner & Cie A.G. (Société),[377],,,,,
1922,23,G,Gérion (J.A.),[426],,,,,
1922,23,G,Gérin (O.J.),[1726],,,,,
1922,23,G,Germain (E.M.).,[234],,,,,
1922,23,G,Germain (E.),[642],,,,,
1922,23,G,Germain (E.M.).,[929],,,,,
1922,23,G,Germaine et Gabrielle (Société).,[1587],,,,,
1922,23,G,Page réelle.,[1597],,,,,
1922,23,G,Germont (E.J.E.),[976],,,,,
1922,23,G,Germot (A.) et Thaon Thomas (H.),[1458],,,,,
1922,23,G,Gerschel (P.),[167],,,,,
1922,23,G,Gerstendorfer Bros (Société),[1055],,,,,
1922,23,G,Gervais (Société anonyme des Fromageries Ch.).,"[1234, 1740]",,,,,
1922,23,G,Gervais de Menou (Comte Jean).,[1041],,,,,
1922,23,G,Gesellschaft Fuer Elektrotechnische Indutrie M.B.H. (Société),[1295],,,,,
1922,23,G,Getting (G.) et Jonas (A.) (Société),"[940, 500]",,,,,
1922,23,G,Geyer (A.).,"[661, 368]",,,,,
1922,23,G,Geyré (P.),[1229],,,,,
1922,23,G,Ghesquiers (J.G.).,[438],,,,,
1922,23,G,Ghistelles (Charles de),[135],,,,,
1922,23,G,Giang Trac,[1462],,,,,
1922,23,G,Giband (A.),[1722],,,,,
1922,23,G,"Gibelin, Viel & Cie (Société).",[1363],,,,,
1922,23,G,Gibert (L.V.),[606],,,,,
1922,23,G,Gibert (M.) et Penzichès (C.),[1348],,,,,
1922,23,G,Gibo (A.).,"[58, 331, 672, 1509]",,,,,
1922,23,G,Giboin (L.).,"[449, 450, 453, 458, 462, 480]",,,,,
1922,23,G,Gicquel (R.),[47],,,,,
1922,23,G,Gierkens - Roussel (C.),[560],,,,,
1922,23,G,Gignoux frères et Barbezat (Raison sociale).,"[596, 633]",,,,,
1922,23,G,Gigon & Cie (Société Dr André).,[1618],,,,,
1922,23,G,Gigoux et autres (Société).,"[751, 938]",,,,,
1922,23,G,Giguet (J.),[913],,,,,
1922,23,G,Giguet (J.),[1059],,,,,
1922,23,G,Gilabert (V.),[1049],,,,,
1922,23,G,Gilbert (B.M.G.).,[203],,,,,
1922,23,G,Gilbert (L.V.).,[595],,,,,
1922,23,G,Gilbert (E.J.),[672],,,,,
1922,23,G,Gilbert (E.),[1146],,,,,
1922,23,G,Gilbert (demoiselle S.A.),[1811],,,,,
1922,23,G,Gilbert (E.J.).,[1849],,,,,
1922,23,G,Gilbert et Bac (G.) réunies (Anciennes Maisons).,"[166, 167, 406, 1112, 1321]",,,,,
1922,23,G,Gilles (J.M.C.).,[832],,,,,
1922,23,G,Gilles frères et Varlet (L.),[1348],,,,,
1922,23,G,Gillet (C.),[107],,,,,
1922,23,G,Gillet (A.),[699],,,,,
1922,23,G,Gillet (G.),[1049],,,,,
1922,23,G,Gillet (dame veuve A.,[1494],,,,,
1922,23,G,Gillet (J.).,[1614],,,,,
1922,23,G,Gillet (Ch.),[1619],,,,,
1922,23,G,Gillet et fils (Raison sociale),[494],,,,,
1922,23,G,Gillet fils (Raison sociale M.M.).,[1399],,,,,
1922,23,G,Gillet-Contres (Société des Établissements),[429],,,,,
1922,23,G,Gilette Safety Razor (Société anonyme française).,"[76, 276, 455]",,,,,
1922,23,G,Gillier (L.E.A.).,"[198, 1167]",,,,,
1922,23,G,Gilliot (J.).,"[3, 1, 455]",,,,,
1922,23,G,Gillot (P.),[1601],,,,,
1922,23,G,Gilot (Société anonyme de la Parfumerie et savonnerie),[240],,,,,
1922,23,G,Gins (P.),[1100],,,,,
1922,23,G,Giordano (B.),[1305],,,,,
1922,23,G,Giorgi (M.),[1231],,,,,
1922,23,G,Giot (H.),[1310],,,,,
1922,23,G,Giquel (demoiselle J.),[1531],,,,,
1922,23,G,Giralt (E.),[1181],,,,,
1922,23,G,Girand (L.),[56],,,,,
1922,23,G,Girard (E.),[26],,,,,
1922,23,G,Girard (P.),[176],,,,,
1922,23,G,Girard (A.),[290],,,,,
1922,23,G,Girard (M.),[387],,,,,
1922,23,G,Girard (J.).,"[16, 351, 671]",,,,,
1922,23,G,Girard (J.C.),[1828],,,,,
1922,23,G,Girard (E.),[1859],,,,,
1922,23,G,Girard & Cie,[1026],,,,,
1922,23,G,Girard Bouvet (A.),"[437, 1477]",,,,,
1922,23,G,Page réelle.,[1567],,,,,
1922,23,G,Girard-Reydet (J. A.),[46],,,,,
1922,23,G,Girardel (L.M.H.),[1657],,,,,
1922,23,G,Girardot fils (G.).,[1469],,,,,
1922,23,G,Giraud (G.M.A.),[1407],,,,,
1922,23,G,Giraud (P.),[1451],,,,,
1922,23,G,Giraud (M.),[1648],,,,,
1922,23,G,Giraud (P.A.).,[1777],,,,,
1922,23,G,Giraud & Cie (Société P.),[1637],,,,,
1922,23,G,Giraud et fils (Maison A.),"[404, 405]",,,,,
1922,23,G,"Giraud, Baptistin & Cie (Société).",[966],,,,,
1922,23,G,Giraud (F.) et Barbe (H.) Tefing oil Company (Société),[1692],,,,,
1922,23,G,"Giraudet, Hugues et Cie (Société).","[1181, 1805]",,,,,
1922,23,G,Giraudon (A.),[860],,,,,
1922,23,G,Girault (L.) et Prouvost (R.).,"[1253, 1273, 1276, 1279]",,,,,
1922,23,G,Gire (L.J.).,"[8, 351, 463]",,,,,
1922,23,G,Girinot et autres (Société),[1228],,,,,
1922,23,G,Girodon & Cie,[1630],,,,,
1922,23,G,Girodot (dame J.).,"[73, 1490]",,,,,
1922,23,G,Giron frères (Société).,"[862, 1094]",,,,,
1922,24,G,Girot et autres (Société),[226],,,,,
1922,24,G,Girouard (P.H.).,[1162],,,,,
1922,24,G,Giry (dame veuve A.) et ses fils.,[757],,,,,
1922,24,G,"Givaudan, Lavirotte & Cie",[368],,,,,
1922,24,G,Gladiator et Clément (Société anonyme francaise des cycles).,[829],,,,,
1922,24,G,Glaenzer (Société).,[38],,,,,
1922,24,G,"Glaenzer et Perreaud (Société anonyme, Société des Anciens Établissements).",[1583],,,,,
1922,24,G,Page réelle.,[1593],,,,,
1922,24,G,Glaize et Jourdan (Société).,"[1869, 1870]",,,,,
1922,24,G,"Glas, Ducros & Cie",[379],,,,,
1922,24,G,Glasser (E.),[1689],,,,,
1922,24,G,Glémet (E.),[1367],,,,,
1922,24,G,"Glenn, Bowman et Arensberg (Charles F.C.) (Société)",[1348],,,,,
1922,24,G,Glotin et autres (Société),"[1644, 1645]",,,,,
1922,24,G,"Glotin (M.B.), Achard et Glotin (Société).","[1644, 1645]",,,,,
1922,24,G,Gluksman & Cie (Société D.),[81],,,,,
1922,24,G,Gluksman & Cie (D.),[1301],,,,,
1922,24,G,Glycas (H.),[647],,,,,
1922,24,G,Gobert (R.A.).,[1040],,,,,
1922,24,G,Gobert (J.O.),[1618],,,,,
1922,24,G,Gobert (R.A.).,"[1776, 1878]",,,,,
1922,24,G,Gobet (F.E.),[1742],,,,,
1922,24,G,Gobin frères et fils.,[464],,,,,
1922,24,G,Gobron et Stabilia (Société anonyme des Anciens Établissements).,[1371],,,,,
1922,24,G,Goby (C.),[1518],,,,,
1922,24,G,Godard (F.),[915],,,,,
1922,24,G,Godchaux & Cie (Société),[95],,,,,
1922,24,G,Goddard (J.) et Sons (Société).,[1257],,,,,
1922,24,G,"Godde (A.), Bedin & Cie (Succeseurs de).","[77, 503, 650, 755, 910, 1432, 1523, 1701, 1860]",,,,,
1922,24,G,Godde et Chevassu (Société),[1540],,,,,
1922,24,G,Godeau (dame Julia),[1013],,,,,
1922,24,G,Godefroy (Société anonyme des anciens Établissements L.F.).,"[1066, 1756]",,,,,
1922,24,G,Godet et fils (Société E.),[1469],,,,,
1922,24,G,Page réelle.,[1559],,,,,
1922,24,G,Godfrey Phillips Limited,[1738],,,,,
1922,24,G,Godin (Société Ancienne Maison),[560],,,,,
1922,24,G,Godin (G.) et Thivolle (L.),[382],,,,,
1922,24,G,Goet Ghebeur (G.),[1610],,,,,
1922,24,G,Goetschel (G.).,[1617],,,,,
1922,24,G,"Goetzman, Metzger & Cie.","[1791, 1792]",,,,,
1922,24,G,Goguenheim (L.) et Delzenne (G.).,[431],,,,,
1922,24,G,Goinard et Le Minez (Société).,[1251],,,,,
1922,24,G,Goistard (G.),[1367],,,,,
1922,24,G,Gojon (G.),[456],,,,,
1922,24,G,Golbey (Société anonyme des Tissus de),[1433],,,,,
1922,24,G,Goldenberg (S.).,"[170, 891]",,,,,
1922,24,G,Goldenberg & Cie (anct).,[852],,,,,
1922,24,G,Gomez (R.),[552],,,,,
1922,24,G,Goldfarb (L.),[1859],,,,,
1922,24,G,Goldschmidt (H.).,[1860],,,,,
1922,24,G,Gomez (J.),[643],,,,,
1922,24,G,Gomez et autres.,[838],,,,,
1922,24,G,"Gomez, Tornero, Hermanos",[952],,,,,
1922,24,G,Gompel (C).,"[17, 811, 786]",,,,,
1922,24,G,Gompertz (P.G.).,[512],,,,,
1922,24,G,Gompertz & Cie (Société),[1174],,,,,
1922,24,G,Gompertz et Cazes (Société),[1131],,,,,
1922,24,G,Gondet (J.L.),[1015],,,,,
1922,24,G,Gonel (V.) et autres,[697],,,,,
1922,24,G,"Gonet (F.), Gonet (J,) fils et Levasseur (J.) neveu (Maison)",[1667],,,,,
1922,24,G,Gonet fils (J.) et autres (Maison).,[1667],,,,,
1922,24,G,Gonin (L.B.),[1437],,,,,
1922,24,G,Gonnet (L.),[495],,,,,
1922,24,G,Gonot et Adam (Société),[1052],,,,,
1922,24,G,Gonthier (J.).,"[378, 405]",,,,,
1922,24,G,Goobody (I.) et Franco (A.Q.).,[1064],,,,,
1922,24,G,Goodrich (Société dite : Société Française B.F.).,[73],,,,,
1922,24,G,Goodrich (Société Industrielle Société Française B.F.),"[1371, 1785]",,,,,
1922,24,G,Goodrich C° (Société The B.F.).,[1053],,,,,
1922,24,G,Goodyear Tire et Rubber Company (Société The),[1785],,,,,
1922,24,G,Gorce (M.),[115],,,,,
1922,24,G,Gorce (A.),[562],,,,,
1922,24,G,Gordon (E.).,"[1366, 1686]",,,,,
1922,24,G,Goret (G.),[563],,,,,
1922,24,G,Gorlier (Société des Établissements).,[442],,,,,
1922,24,G,Goscinny (S.) et autres,[492],,,,,
1922,24,G,Gossage et Sons Limited (W.).,"[901, 935]",,,,,
1922,24,G,Gosse et Bardeau (Anciens Établissements),[1586],,,,,
1922,24,G,Page réelle.,[1596],,,,,
1922,24,G,Gosselin (E.),[834],,,,,
1922,24,G,Got (demoiselle E.),[1021],,,,,
1922,24,G,Goubeau (R.M.R.) et Alezard (C.).,[1187],,,,,
1922,24,G,Goubert,[1827],,,,,
1922,24,G,Goubert (J.) et Herbette (F.) (Société),[1129],,,,,
1922,24,G,Goudard et Mennesson (Société Industrielle).,[498],,,,,
1922,24,G,Goudard (M.) et Mennesson,[1368],,,,,
1922,24,G,Goudet (A.),[49],,,,,
1922,24,G,Goudey (dame M. A.G.),[368],,,,,
1922,24,G,Goudinoux (M.).,[1736],,,,,
1922,24,G,Gougelet (E.V.).,[1037],,,,,
1922,24,G,Gougenheim frères,[1615],,,,,
1922,24,G,Gouget (F.E.V.).,"[228, 229]",,,,,
1922,24,G,Gouget (Fernand).,"[1228, 229]",,,,,
1922,24,G,Gouin (R.).,"[154, 819]",,,,,
1922,24,G,Gouin (Établissements),[1234],,,,,
1922,24,G,Gouin et Chaux (Société),[1185],,,,,
1922,24,G,Gouineau et Colineau,[1036],,,,,
1922,24,G,Goulet (H.),[814],,,,,
1922,24,G,Goulet & Cie (dame veuve Georges,[957],,,,,
1922,24,G,Goulin et Excoffon (Société),[678],,,,,
1922,24,G,Goulut frères,[1171],,,,,
1922,24,G,Goupillon (P.) et Melli (M.) (Société),[1172],,,,,
1922,24,G,Goupillon (L.) et Thomas (E.).,[417],,,,,
1922,24,G,"Gourdain, Langlet & Cie (Société).",[1012],,,,,
1922,24,G,Gourdal (J.B.).,[702],,,,,
1922,24,G,Gourdin (P.),[654],,,,,
1922,24,G,Gourio et Boisseau (Société),"[834, 1461, 1703]",,,,,
1922,24,G,Gourmelen et autres (Société).,[1372],,,,,
1922,24,G,Goursat (P.).,"[198, 506]",,,,,
1922,24,G,Gousse (J.),[783],,,,,
1922,24,G,Goutelle (J.),[1013],,,,,
1922,24,G,Gouthière (M.P. E.),[1532],,,,,
1922,24,G,Goutière (J.) et Carré (J.),[1172],,,,,
1922,24,G,Goutte - Roddier (P.),[1340],,,,,
1922,24,G,Gouy et Lantier (Établissements),[1369],,,,,
1922,24,G,Govin (dame H.).,[1827],,,,,
1922,24,G,Goyard (P.),[1148],,,,,
1922,24,G,Goyet (S.),[521],,,,,
1922,24,G,Graciet (A.),[842],,,,,
1922,24,G,Graff (P.),[938],,,,,
1922,24,G,Graizely et autres (Société).,"[751, 938]",,,,,
1922,24,G,Grallfrères (Raison sociale),[680],,,,,
1922,24,G,Gramat et Sauvaître,[803],,,,,
1922,24,G,Gramme (P.),[1636],,,,,
1922,24,G,Grand (J.B.) et Combier (veuve) (Société),[1806],,,,,
1922,24,G,Grandchamp (dame J.),[1763],,,,,
1922,24,G,Grandclément (G.),[979],,,,,
1922,24,G,"Grand - Jany dame H.), née Esnault et Jouveneau (O.).","[353, 355]",,,,,
1922,24,G,Grands Magasins « A La Belle Jardinière »,[1457],,,,,
1922,24,G,Page réelle.,[1547],,,,,
1922,24,G,Grands Magasins Aux Galeries Lafayette (Société anonyme),"[280, 385, 389, 1131, 1404, 1633, 1823, 1827]",,,,,
1922,24,G,Grands Magasins du Printemps (Société).,"[1633, 1703]",,,,,
1922,24,G,Grands Moulins de Corbeil (Société anonyme des).,[339],,,,,
1922,24,G,Grands Moulins de Paris (Société anonyme).,"[678, 898]",,,,,
1922,24,G,Grands Moulins de Paris (Société anonyme dite).,[33],,,,,
1922,24,G,Grands Moulins de Perrache,[339],,,,,
1922,24,G,Grande Blanchisserie du Haut Rhin,[234],,,,,
1922,24,G,Grande Brasserie Ardennaise (Société anonyme).,[1386],,,,,
1922,24,G,Grande Brasserie de Lambezellec (Société),[164],,,,,
1922,24,G,Grande Brasserie Moderne (Société anonyme,[807],,,,,
1922,24,G,Grande Cidrerie de Lorient (Société anonyme).,[324],,,,,
1922,24,G,Grande Distillerie E. Cusenier fils aîné & Cie (Société anonyme) de la,"[434, 472, 726, 1801]",,,,,
1922,24,G,Grande Distillerie Strasbourgeoise,"[284, 285, 286]","287, 1034, 1035, 1515, 1535, 1682",,,,
1922,24,G,Grande Distillerie Strasbourgeoise Pfister et Daul (Société).,"[321, 322, 323, 1029, 1030]",,,,,
1922,24,G,Grande Minoterie Joseph Milliat (Société).,"[142, 1330]",,,,,
1922,24,G,Grande Tuilerie de Bourgogne (Société anonyme),[1124],,,,,
1922,24,G,Grandes Brasseries et Malteries de Champigneulles (Société anonyme dite),[323],,,,,
1922,24,G,Grandes brasseries réunies de Maxéville (Société anonyme des),[1747],,,,,
1922,24,G,Grandes Brasseries de Maxéville (Société anonyme des),[1503],,,,,
1922,24,G,Grandes Briqueteries et Tuileries de Bourgogne de Sincey-les Rouvray (Société anonyme),[230],,,,,
1922,24,G,Grandes Malteries d’Auvergne (Société anonyme des).,[1648],,,,,
1922,24,G,Grandin (H.) & Cie,"[51, 435, 527, 887]",,,,,
1922,24,G,Grandin (H.) et Christophe (R.).,[904],,,,,
1922,24,G,Grandthille (J.).,[482],,,,,
1922,24,G,Granétias (L.) & Cie,[468],,,,,
1922,24,G,Grangeon (H.) aîné et fils,[1802],,,,,
1922,24,G,Grangeon (A.).,[1802],,,,,
1922,24,G,Grangier (H.),[1098],,,,,
1922,24,G,Granier (E.),[784],,,,,
1922,24,G,Granier (A.J.).,[1675],,,,,
1922,24,G,"Granier, Teisserenc et fils (Société)",[1161],,,,,
1922,24,G,Granjon fils & Cie (Société R.),[35],,,,,
1922,24,G,Granotier (C.).,[1538],,,,,
1922,24,G,Grapin (C.),[1474],,,,,
1922,24,G,Grapin & Cie (Firme P.),[1048],,,,,
1922,24,G,Grard (M.),[451],,,,,
1922,24,G,Gras (F.),[83],,,,,
1922,24,G,Gras (C.),[170],,,,,
1922,24,G,Gras & Cie (Établissements J.).,[1055],,,,,
1922,24,G,Gras frères,[1107],,,,,
1922,24,G,Grasset &. Cie,[954],,,,,
1922,24,G,Grassy (L.J.),[783],,,,,
1922,24,G,Grassy (L.),[845],,,,,
1922,24,G,Gratadour et Mérisse (Société).,[1234],,,,,
1922,24,G,Gratien et Meyer (Société les successeurs de).,[669],,,,,
1922,24,G,Gratry (Société anonyme des Établissements),"[561, 1631]",,,,,
1922,24,G,Grattau (J.).,"[747, 950, 1715]",,,,,
1922,24,G,Grauwe (R. de).,[136],,,,,
1922,24,G,Grauwe (comte Charles de),[145],,,,,
1922,24,G,Grauwe (comte René de).,"[145, 176]",,,,,
1922,24,G,Gravelais (P.),[1480],,,,,
1922,24,G,Graveleau (Société anonyme des Établissements O.).,"[1063, 1064, 1069]",,,,,
1922,24,G,Gravereau (R.).,"[1394, 1395, 1460]",,,,,
1922,24,G,Page réelle.,[1550],,,,,
1922,24,G,Gravereau (R.).,[1727],,,,,
1922,24,G,Gravereaud et Verneuil,[1370],,,,,
1922,24,G,Gravier (A.).,"[16, 1406]",,,,,
1922,24,G,Gravouil (P.),[1427],,,,,
1922,24,G,Gréaud (Établissements H.),[891],,,,,
1922,24,G,Greffier (J.E.).,[1264],,,,,
1922,24,G,Grégoire (E.).,"[629, 1728]",,,,,
1922,24,G,Grégoire et Barilleau (Société).,[680],,,,,
1922,24,G,Greilsamer (L.).,[684],,,,,
1922,24,G,Grellet et Martin (Maison).,"[1503, 1872]",,,,,
1922,24,G,Greloud (E.) & Cie.,[774],,,,,
1922,24,G,Grémion et Foucher (Société en nom collectif).,[72],,,,,
1922,24,G,Gremy (G.).,"[177, 672, 1213, 1283, 1420, 1508, 1656]",,,,,
1922,24,G,Grenier (H.),[1039],,,,,
1922,24,G,Grenier (dame veuve C.),[43],,,,,
1922,24,G,Grenier et autres.,[1349],,,,,
1922,24,G,Grenier (M.) & Cie (Société),[1475],,,,,
1922,24,G,Grenoville (dame veuve),"[115, 275, 509, 717, 1230, 1405, 1488]",,,,,
1922,24,G,Grès (E.),[1304],,,,,
1922,24,G,Gresly & Cie (Société),[36],0,,,,
1922,24,G,Grétérin (M.),[1633],,,,,
1922,24,G,Gries l'Aigle (Société),[1710],,,,,
1922,24,G,Grieshaber frères & Cie,"[68, 448, 708, 934]",,,,,
1922,24,G,Griffart (G.F.).,[1872],,,,,
1922,24,G,Griffe et Aldrin (Société),[240],,,,,
1922,24,G,Griffin Choker ash tray (Société).,[1232],,,,,
1922,24,G,Griffin C° (Société G.W.),[937],,,,,
1922,24,G,Griffith-Durney & C° (Société).,"[693, 1674]",,,,,
1922,24,G,Griffoul (M.),[691],,,,,
1922,24,G,Grillet (R.),[834],,,,,
1922,24,G,Grilli (H.),[255],,,,,
1922,24,G,Grillon et Escafit.,[151],,,,,
1922,24,G,Grillot (M.),[973],,,,,
1922,24,G,Grillot (J.C.),[1678],,,,,
1922,24,G,Grimaldi (F.),[1539],,,,,
1922,24,G,Grimard (R.) et autres (Société).,"[1468, 1772]",,,,,
1922,24,G,Grimberg (A.).,[1367],,,,,
1922,24,G,Grimbichler (P.).,[1790],,,,,
1922,24,G,"Grimme, Natalis & Co (Raison sociale).",[735],,,,,
1922,25,G,Grimmeisen (G. E.),[189],,,,,
1922,25,G,Gringoire (Établissements A.),[1355],,,,,
1922,25,G,Grisard (J.).,"[10, 691, 203]",,,,,
1922,25,G,Griscom - Russell Company (Société The),[1427],,,,,
1922,25,G,Grisot (N.).,"[556, 1296]",,,,,
1922,25,G,Grissolange (H. et M.),[560],,,,,
1922,25,G,Grissolange - Pouzet (E.),[1587],,,,,
1922,25,G,Page réelle.,[1597],,,,,
1922,25,G,Griswold (A.A.) et Chevalier (J.F.).,[39],,,,,
1922,25,G,Gritte et autres.,[502],,,,,
1922,25,G,Groeninger (Société anonyme).,[112],,,,,
1922,25,G,Groléas (F.).,"[10, 781, 61]",,,,,
1922,25,G,Grollet - Voldoire (G.),[714],,,,,
1922,25,G,Gros (A.),[256],,,,,
1922,25,G,Gros (Julien et Isidore),[972],,,,,
1922,25,G,Gros (demoiselle R.),[977],,,,,
1922,25,G,Gros (P.),[1522],,,,,
1922,25,G,Gros et autres,[561],,,,,
1922,25,G,Gros frères (Société),[972],,,,,
1922,25,G,Gros et Badets.,[860],,,,,
1922,25,G,"Gros, Grenier, Ostorero & Cie",[1349],,,,,
1922,25,G,Gros (J.) et Gros (dame S.),[1737],,,,,
1922,25,G,Gros (dame S.) et Gros (J.),[1737],,,,,
1922,25,G,"Gros, Million & Cie (Société)",[232],,,,,
1922,25,G,Grosclaude (M.E.),[1465],,,,,
1922,25,G,Page réelle.,[1555],,,,,
1922,25,G,Grosjean (A.),[1099],,,,,
1922,25,G,Groupe Commercial Industriel (Société anonyme),[414],,,,,
1922,25,G,Grosjean frères (Société).,"[612, 1709]",,,,,
1922,25,G,Gross (A.),[877],,,,,
1922,25,G,Grossberger et Kurz (Schwan - Bleistiit Fabrik Schwanhäusser vorm),[1685],,,,,
1922,25,G,Grossein et Martin (Société),[1030],,,,,
1922,25,G,Grosseron (Société anonyme des Établissements).,"[1000, 1212, 1425, 1446, 1472]",,,,,
1922,25,G,Grosset (J.),[1829],,,,,
1922,25,G,Grossmann (H.).,[906],,,,,
1922,25,G,Groult (C.),[384],,,,,
1922,25,G,Groupement Amical Corporatif d’achats en commun,[430],,,,,
1922,25,G,Grout (Société anonyme Comptoir de vente des appareils J.).,[1006],,,,,
1922,25,G,Grouvelle et Arquembourg (Société anonyme Établissements).,[1198],,,,,
1922,25,G,Gruaz (G.),[1138],,,,,
1922,25,G,Grumbach (J.).,[1738],,,,,
1922,25,G,Grün et Marion (Société),[78],,,,,
1922,25,G,"Gruson (F.), Nion (A.) & Cie (Société).","[231, 1251, 1258]",,,,,
1922,25,G,Guarner (P.A.).,[690],,,,,
1922,25,G,Guastalla (H.).,[990],,,,,
1922,25,G,Gubernatis (E.).,"[71, 1333]",,,,,
1922,25,G,Guédon (L.),[1586],,,,,
1922,25,G,Page réelle.,[1596],,,,,
1922,25,G,Gueldy (Société anonyme des parfums),[1133],,,,,
1922,25,G,Gueldy (Société anonyme des parfums),[1231],,,,,
